货币名称,现汇买入价,现钞买入价,现汇卖出价,现钞卖出价,中行折算价,发布时间,查询日期
港币,86.95,86.37,87.51,87.86,87.23,2024/10/24 10:02:22,2024-10-24
港币,87.05,86.53,87.38,88.16,87.23,2024/10/25 10:01:21,2024-10-25
港币,87,86.3,87.42,87.96,87.26,2024/10/26 10:30:00,2024-10-26
港币,87.04,86.3,87.54,87.9,87.22,2024/10/27 10:30:00,2024-10-27
港币,86.96,86.34,87.45,88.1,87.22,2024/10/28 10:00:11,2024-10-28
港币,87.02,86.5,87.43,87.93,87.19,2024/10/29 10:02:02,2024-10-29
港币,86.95,86.34,87.54,87.87,87.24,2024/10/30 10:02:01,2024-10-30
港币,87.06,86.44,87.41,88.19,87.26,2024/11/02 10:30:00,2024-11-02
港币,87.03,86.72,87.55,87.77,87.22,2024/11/03 10:30:00,2024-11-03
港币,86.84,86.45,87.42,87.91,87.15,2024/11/05 10:00:18,2024-11-05
港币,87.05,86.27,87.48,87.82,87.23,2024/11/06 10:02:03,2024-11-06
港币,86.86,86.25,87.54,87.99,87.21,2024/11/07 10:03:11,2024-11-07
港币,86.89,86.2,87.37,88.05,87.19,2024/11/08 14:12:13,2024-11-08
港币,87.03,86.6,87.46,88.04,87.21,2024/11/09 10:30:00,2024-11-09
港币,87.04,86.67,87.53,87.89,87.27,2024/11/10 10:30:00,2024-11-10
港币,86.99,86.41,87.37,87.76,87.22,2024/11/11 10:01:43,2024-11-11
港币,86.95,86.63,87.41,87.93,87.15,2024/11/12 10:00:33,2024-11-12
港币,86.89,86.55,87.38,88.01,87.19,2024/11/13 10:00:12,2024-11-13
港币,86.97,86.62,87.49,88.01,87.26,2024/11/15 14:47:13,2024-11-15
港币,87.11,86.7,87.57,88.28,87.33,2024/11/16 10:30:00,2024-11-16
港币,87.04,86.62,87.69,88.38,87.39,2024/11/17 10:30:00,2024-11-17
港币,87.15,86.63,87.62,87.91,87.35,2024/11/18 10:00:09,2024-11-18
港币,87.01,86.67,87.47,87.95,87.29,2024/11/19 10:00:20,2024-11-19
港币,86.9,86.56,87.47,87.76,87.23,2024/11/20 10:03:37,2024-11-20
港币,86.9,86.45,87.38,87.73,87.15,2024/11/21 10:04:43,2024-11-21
港币,86.88,86.4,87.34,87.84,87.18,2024/11/22 10:02:10,2024-11-22
港币,86.99,86.52,87.36,87.8,87.15,2024/11/23 10:30:00,2024-11-23
港币,87.05,86.28,87.53,87.83,87.22,2024/11/24 10:30:00,2024-11-24
港币,86.85,86.63,87.41,87.73,87.18,2024/11/25 10:03:38,2024-11-25
港币,86.86,86.19,87.4,87.85,87.16,2024/11/26 20:54:12,2024-11-26
港币,86.83,86.27,87.4,87.98,87.09,2024/11/27 10:04:49,2024-11-27
港币,86.84,86.25,87.48,87.77,87.16,2024/11/28 10:01:49,2024-11-28
港币,86.95,86.42,87.43,88.15,87.19,2024/11/29 10:00:10,2024-11-29
港币,86.99,86.28,87.51,87.78,87.23,2024/11/30 10:30:00,2024-11-30
港币,86.96,86.69,87.46,88.17,87.25,2024/12/01 10:30:00,2024-12-01
港币,86.95,86.57,87.56,87.92,87.28,2024/12/02 10:04:04,2024-12-02
港币,87.01,86.61,87.42,87.87,87.22,2024/12/03 10:00:11,2024-12-03
港币,87.03,86.55,87.47,88.14,87.23,2024/12/04 10:01:06,2024-12-04
港币,87.09,86.41,87.47,88.17,87.29,2024/12/05 10:03:12,2024-12-05
港币,87.05,86.66,87.46,88.22,87.22,2024/12/06 10:03:29,2024-12-06
港币,86.91,86.6,87.56,87.75,87.25,2024/12/07 10:30:00,2024-12-07
港币,87.02,86.26,87.41,87.97,87.18,2024/12/08 10:30:00,2024-12-08
港币,86.83,86.21,87.31,87.72,87.15,2024/12/09 10:01:48,2024-12-09
港币,86.96,86.43,87.45,87.83,87.11,2024/12/10 18:25:20,2024-12-10
港币,86.8,86.58,87.39,88.13,87.13,2024/12/11 10:01:12,2024-12-11
港币,86.84,86.52,87.35,88.17,87.17,2024/12/12 10:04:53,2024-12-12
港币,86.94,86.28,87.37,88.06,87.21,2024/12/13 10:02:30,2024-12-13
港币,87.01,86.58,87.45,87.93,87.23,2024/12/14 10:30:00,2024-12-14
港币,87.09,86.69,87.6,87.92,87.27,2024/12/15 10:30:00,2024-12-15
港币,86.88,86.45,87.41,88.09,87.21,2024/12/16 10:00:36,2024-12-16
港币,86.9,86.6,87.45,87.8,87.22,2024/12/17 10:04:17,2024-12-17
港币,86.96,86.63,87.39,87.91,87.21,2024/12/18 10:00:28,2024-12-18
港币,86.86,86.39,87.49,87.84,87.21,2024/12/19 10:01:40,2024-12-19
港币,86.94,86.42,87.49,88.14,87.18,2024/12/20 10:00:12,2024-12-20
港币,86.91,86.7,87.45,87.78,87.23,2024/12/21 10:30:00,2024-12-21
港币,86.83,86.18,87.34,87.67,87.16,2024/12/22 10:30:00,2024-12-22
港币,86.92,86.51,87.28,87.95,87.1,2024/12/23 10:02:25,2024-12-23
港币,86.84,86.49,87.36,87.88,87.08,2024/12/24 10:04:35,2024-12-24
港币,86.83,86.35,87.3,88.09,87.13,2024/12/25 10:08:00,2024-12-25
港币,86.91,86.42,87.41,87.97,87.15,2024/12/26 10:00:57,2024-12-26
港币,86.99,86.67,87.47,87.94,87.21,2024/12/27 10:10:28,2024-12-27
港币,87,86.44,87.46,88.15,87.28,2024/12/28 10:30:00,2024-12-28
港币,86.89,86.64,87.48,88.08,87.2,2024/12/29 10:30:00,2024-12-29
港币,86.99,86.44,87.47,87.97,87.27,2024/12/30 10:05:18,2024-12-30
港币,86.99,86.71,87.43,87.93,87.25,2024/12/31 10:00:19,2024-12-31
港币,86.97,86.23,87.47,87.99,87.21,2025/01/01 10:30:00,2025-01-01
港币,86.94,86.38,87.62,88,87.28,2025/01/02 10:10:17,2025-01-02
港币,87.08,86.31,87.48,87.88,87.28,2025/01/03 10:00:37,2025-01-03
港币,86.99,86.5,87.5,87.94,87.23,2025/01/04 10:30:00,2025-01-04
港币,87.01,86.35,87.43,88.17,87.19,2025/01/05 10:30:00,2025-01-05
港币,86.86,86.44,87.44,88.07,87.18,2025/01/06 10:01:33,2025-01-06
港币,86.83,86.62,87.36,87.72,87.14,2025/01/07 10:00:22,2025-01-07
港币,86.93,86.4,87.3,87.75,87.14,2025/01/08 10:10:02,2025-01-08
港币,86.91,86.39,87.3,88.01,87.1,2025/01/09 10:07:13,2025-01-09
港币,86.75,86.13,87.38,87.65,87.03,2025/01/10 10:10:21,2025-01-10
港币,86.85,86.28,87.22,87.58,87.01,2025/01/11 10:30:00,2025-01-11
港币,86.74,86.35,87.19,87.73,87.03,2025/01/12 10:30:00,2025-01-12
港币,86.72,86.08,87.25,87.68,87.03,2025/01/13 10:02:48,2025-01-13
港币,86.73,86.43,87.38,87.9,87.08,2025/01/14 10:02:41,2025-01-14
港币,86.82,86.14,87.19,87.63,87.02,2025/01/15 10:03:41,2025-01-15
港币,86.79,86.08,87.29,87.72,87.02,2025/01/16 10:00:00,2025-01-16
港币,86.89,86.24,87.25,87.79,87.07,2025/01/17 10:00:31,2025-01-17
港币,86.77,86.47,87.25,87.77,87.09,2025/01/18 10:30:00,2025-01-18
港币,86.86,86.5,87.31,87.83,87.13,2025/01/19 10:30:00,2025-01-19
港币,86.93,86.3,87.4,87.98,87.11,2025/01/20 10:03:43,2025-01-20
港币,86.84,86.12,87.29,87.69,87.03,2025/01/21 10:00:12,2025-01-21
港币,86.78,86.5,87.36,87.99,87.04,2025/01/22 10:04:33,2025-01-22
港币,86.89,86.28,87.41,87.82,87.09,2025/01/23 10:05:25,2025-01-23
港币,86.92,86.57,87.42,87.85,87.12,2025/01/24 10:00:51,2025-01-24
港币,86.77,86.44,87.3,87.72,87.06,2025/01/25 10:30:00,2025-01-25
港币,86.85,86.24,87.47,87.66,87.14,2025/01/26 10:30:00,2025-01-26
港币,86.74,86.16,87.38,87.88,87.06,2025/01/27 10:10:16,2025-01-27
港币,86.8,86.18,87.4,88.03,87.05,2025/01/28 10:03:14,2025-01-28
港币,86.95,86.28,87.38,87.94,87.11,2025/01/29 10:30:00,2025-01-29
港币,86.83,86.59,87.44,87.65,87.14,2025/01/30 10:30:00,2025-01-30
港币,86.86,86.29,87.34,87.78,87.1,2025/01/31 10:30:00,2025-01-31
港币,87.01,86.3,87.47,88.14,87.18,2025/02/01 10:30:00,2025-02-01
港币,86.9,86.51,87.48,87.7,87.17,2025/02/02 10:30:00,2025-02-02
港币,87.04,86.51,87.52,88.19,87.24,2025/02/03 10:05:46,2025-02-03
港币,86.98,86.33,87.45,87.97,87.23,2025/02/04 10:11:22,2025-02-04
港币,87.08,86.57,87.51,87.93,87.3,2025/02/05 10:01:13,2025-02-05
港币,86.91,86.58,87.57,88.23,87.23,2025/02/06 10:04:45,2025-02-06
港币,87.02,86.48,87.63,88.14,87.29,2025/02/07 10:09:25,2025-02-07
港币,86.98,86.47,87.53,88.1,87.23,2025/02/08 10:30:00,2025-02-08
港币,86.99,86.68,87.44,88.22,87.23,2025/02/09 10:30:00,2025-02-09
港币,87.03,86.5,87.59,88.09,87.3,2025/02/10 10:01:58,2025-02-10
港币,87.17,86.64,87.57,88.22,87.37,2025/02/11 10:01:09,2025-02-11
港币,87.11,86.71,87.53,88.33,87.36,2025/02/12 10:00:21,2025-02-12
港币,87.05,86.71,87.5,88.2,87.31,2025/02/13 10:02:11,2025-02-13
港币,87.01,86.64,87.64,87.85,87.3,2025/02/14 10:06:27,2025-02-14
港币,87.08,86.4,87.51,87.76,87.23,2025/02/15 10:30:00,2025-02-15
港币,87.06,86.39,87.39,87.85,87.24,2025/02/16 10:30:00,2025-02-16
港币,87,86.46,87.54,87.78,87.27,2025/02/17 10:00:05,2025-02-17
港币,86.93,86.36,87.44,88.1,87.19,2025/02/18 10:04:26,2025-02-18
港币,87.02,86.65,87.53,87.87,87.19,2025/02/19 10:00:37,2025-02-19
港币,87.02,86.67,87.56,88.05,87.25,2025/02/20 10:07:05,2025-02-20
港币,86.93,86.39,87.45,88.16,87.26,2025/02/21 10:00:17,2025-02-21
港币,86.91,86.58,87.5,88.21,87.24,2025/02/22 10:30:00,2025-02-22
港币,87.14,86.33,87.51,88.28,87.31,2025/02/23 10:30:00,2025-02-23
港币,87.01,86.36,87.51,87.96,87.29,2025/02/24 10:02:01,2025-02-24
港币,87.03,86.42,87.57,88.34,87.37,2025/02/25 10:01:30,2025-02-25
港币,87.21,86.66,87.56,88.13,87.38,2025/02/26 10:06:14,2025-02-26
港币,87.13,86.82,87.57,87.97,87.41,2025/02/27 10:05:55,2025-02-27
港币,87.08,86.72,87.69,88.27,87.42,2025/02/28 10:03:56,2025-02-28
港币,87.16,86.81,87.6,88.26,87.43,2025/03/01 10:30:00,2025-03-01
港币,87.12,86.68,87.57,88.13,87.39,2025/03/02 10:30:00,2025-03-02
港币,87.22,86.92,87.71,88.11,87.43,2025/03/03 10:07:18,2025-03-03
港币,87.31,86.84,87.68,88.18,87.49,2025/03/04 10:01:32,2025-03-04
港币,87.36,86.81,87.76,88.25,87.52,2025/03/05 10:00:56,2025-03-05
港币,87.22,86.72,87.75,88.52,87.57,2025/03/06 10:00:42,2025-03-06
港币,87.34,86.89,87.84,88.4,87.61,2025/03/07 10:02:56,2025-03-07
港币,87.29,86.6,87.85,88.05,87.53,2025/03/08 10:30:00,2025-03-08
港币,87.28,86.77,87.72,88.09,87.56,2025/03/09 10:30:00,2025-03-09
港币,87.37,87.02,87.83,88.1,87.58,2025/03/10 10:03:06,2025-03-10
港币,87.35,86.9,87.87,88.59,87.59,2025/03/11 10:01:58,2025-03-11
港币,87.32,86.73,87.79,88.19,87.62,2025/03/12 10:00:27,2025-03-12
港币,87.45,86.8,87.81,88.55,87.64,2025/03/13 10:00:03,2025-03-13
港币,87.35,86.59,87.9,88.12,87.57,2025/03/14 10:00:49,2025-03-14
港币,87.31,86.8,87.75,88.23,87.55,2025/03/15 10:30:00,2025-03-15
港币,87.39,87.03,87.92,88.39,87.58,2025/03/16 10:30:00,2025-03-16
港币,87.39,86.7,87.88,88.43,87.6,2025/03/17 10:00:59,2025-03-17
港币,87.23,86.95,87.72,88.18,87.55,2025/03/18 10:04:43,2025-03-18
港币,87.34,86.94,87.8,88.4,87.63,2025/03/19 10:01:55,2025-03-19
港币,87.4,87.08,87.95,88.3,87.6,2025/03/20 10:01:25,2025-03-20
港币,87.22,86.71,87.78,88.34,87.55,2025/03/21 10:00:44,2025-03-21
港币,87.28,86.66,87.87,88.55,87.59,2025/03/22 10:30:00,2025-03-22
港币,87.34,87.05,87.85,88.37,87.57,2025/03/23 10:30:00,2025-03-23
港币,87.37,86.76,87.82,88.47,87.59,2025/03/24 10:03:22,2025-03-24
港币,87.28,86.69,87.74,88.26,87.54,2025/03/25 10:00:55,2025-03-25
港币,87.22,86.99,87.79,88.41,87.54,2025/03/26 10:00:31,2025-03-26
港币,87.21,86.78,87.73,88.2,87.53,2025/03/27 10:01:37,2025-03-27
港币,87.32,86.86,87.75,88.2,87.49,2025/03/28 10:08:05,2025-03-28
港币,87.23,86.8,87.71,88.19,87.46,2025/03/29 10:30:00,2025-03-29
港币,87.28,86.6,87.64,88.4,87.48,2025/03/30 10:30:00,2025-03-30
港币,87.12,86.88,87.62,88.02,87.41,2025/03/31 10:02:08,2025-03-31
港币,87.18,86.45,87.71,87.92,87.36,2025/04/01 10:01:36,2025-04-01
港币,87.12,86.73,87.56,88.11,87.37,2025/04/02 10:00:12,2025-04-02
港币,87.09,86.48,87.6,87.98,87.31,2025/04/03 10:02:11,2025-04-03
港币,87.09,86.58,87.45,88.06,87.24,2025/04/04 10:00:17,2025-04-04
港币,86.83,86.28,87.5,88.06,87.18,2025/04/05 10:30:00,2025-04-05
港币,86.78,86.58,87.47,87.91,87.13,2025/04/06 10:30:00,2025-04-06
港币,86.79,86.35,87.48,87.76,87.13,2025/04/07 10:00:23,2025-04-07
港币,86.8,86.58,87.31,88.09,87.09,2025/04/08 10:00:32,2025-04-08
港币,86.86,86.17,87.4,87.94,87.13,2025/04/09 10:03:05,2025-04-09
港币,86.85,86.31,87.29,87.78,87.13,2025/04/10 10:00:16,2025-04-10
港币,86.91,86.61,87.48,88.02,87.15,2025/04/11 10:00:55,2025-04-11
港币,86.86,86.44,87.35,87.9,87.09,2025/04/12 10:30:00,2025-04-12
港币,86.73,86.07,87.26,87.76,87.04,2025/04/13 10:30:00,2025-04-13
港币,86.92,86.4,87.27,88.04,87.08,2025/04/14 10:00:32,2025-04-14
港币,86.93,86.61,87.33,87.73,87.14,2025/04/15 10:01:01,2025-04-15
港币,86.99,86.56,87.47,87.98,87.21,2025/04/16 10:00:48,2025-04-16
港币,86.98,86.69,87.46,87.7,87.2,2025/04/17 10:01:49,2025-04-17
港币,86.99,86.17,87.37,87.88,87.14,2025/04/18 10:01:51,2025-04-18
港币,86.88,86.37,87.48,88.16,87.18,2025/04/19 10:30:00,2025-04-19
港币,86.92,86.31,87.45,88,87.17,2025/04/20 10:30:00,2025-04-20
港币,86.96,86.34,87.47,88.14,87.18,2025/04/21 10:00:35,2025-04-21
港币,86.95,86.2,87.43,88.03,87.13,2025/04/22 10:00:56,2025-04-22
港币,86.83,86.48,87.4,88.05,87.08,2025/04/23 10:02:13,2025-04-23
港币,86.93,86.42,87.4,87.6,87.09,2025/04/24 10:01:10,2025-04-24
港币,86.82,86.56,87.39,87.68,87.09,2025/04/25 10:03:30,2025-04-25
港币,86.92,86.21,87.27,87.82,87.09,2025/04/26 10:30:00,2025-04-26
港币,86.89,86.46,87.24,88.01,87.07,2025/04/27 10:30:00,2025-04-27
港币,86.94,86.58,87.31,87.87,87.1,2025/04/28 10:03:31,2025-04-28
港币,86.93,86.45,87.43,88.11,87.15,2025/04/29 10:00:41,2025-04-29
港币,86.83,86.33,87.3,87.9,87.08,2025/04/30 10:02:16,2025-04-30
港币,86.76,86.21,87.27,87.74,87.05,2025/05/01 10:12:16,2025-05-01
港币,86.79,86.43,87.22,87.59,87.06,2025/05/02 10:01:49,2025-05-02
港币,86.83,86.22,87.22,87.91,86.99,2025/05/03 10:30:00,2025-05-03
港币,86.7,86.36,87.15,87.57,86.93,2025/05/04 10:30:00,2025-05-04
港币,86.8,86.33,87.23,87.51,86.99,2025/05/05 10:30:00,2025-05-05
港币,86.65,85.98,87.17,87.79,86.97,2025/05/06 10:01:04,2025-05-06
港币,86.81,86.34,87.29,87.74,86.97,2025/05/07 10:01:51,2025-05-07
港币,86.75,86.01,87.16,87.57,86.9,2025/05/08 10:00:29,2025-05-08
港币,86.6,86.25,87.21,87.88,86.9,2025/05/09 10:00:47,2025-05-09
港币,86.67,86.15,87.13,87.59,86.9,2025/05/10 10:30:00,2025-05-10
港币,86.63,85.95,87.1,87.57,86.89,2025/05/11 10:30:00,2025-05-11
港币,86.59,86.39,87.11,87.75,86.92,2025/05/12 10:02:28,2025-05-12
港币,86.74,86.39,87.28,87.68,86.94,2025/05/13 10:01:35,2025-05-13
港币,86.67,85.97,87.21,87.54,86.88,2025/05/14 10:02:40,2025-05-14
港币,86.6,86,87.01,87.73,86.81,2025/05/15 10:01:12,2025-05-15
港币,86.67,86.25,87.18,87.6,86.86,2025/05/16 10:04:39,2025-05-16
港币,86.59,86.18,87.18,87.73,86.89,2025/05/17 10:30:00,2025-05-17
港币,86.66,86.15,87.03,87.74,86.85,2025/05/18 10:30:00,2025-05-18
港币,86.46,85.78,87.08,87.31,86.78,2025/05/19 10:01:11,2025-05-19
港币,86.44,86.04,87.08,87.35,86.79,2025/05/20 10:06:05,2025-05-20
港币,86.51,86.01,87.08,87.65,86.77,2025/05/21 10:06:37,2025-05-21
港币,86.61,86.01,86.93,87.48,86.76,2025/05/22 10:01:10,2025-05-22
港币,86.36,85.74,86.96,87.56,86.7,2025/05/23 10:00:25,2025-05-23
港币,86.49,85.71,86.97,87.5,86.67,2025/05/24 10:30:00,2025-05-24
港币,86.42,85.93,86.94,87.15,86.59,2025/05/25 10:30:00,2025-05-25
港币,86.24,85.69,86.7,87.06,86.55,2025/05/26 10:00:09,2025-05-26
港币,86.4,85.92,86.93,87.34,86.6,2025/05/27 10:00:59,2025-05-27
港币,86.28,86.09,86.81,87.53,86.61,2025/05/28 10:05:43,2025-05-28
港币,86.26,85.88,86.78,87.13,86.56,2025/05/29 10:00:33,2025-05-29
港币,86.24,85.6,86.81,87.41,86.49,2025/05/30 10:00:54,2025-05-30
港币,86.27,85.74,86.62,87.08,86.45,2025/05/31 10:30:00,2025-05-31
港币,86.08,85.43,86.61,87.2,86.39,2025/06/01 10:30:00,2025-06-01
港币,86.08,85.55,86.58,87.32,86.34,2025/06/02 10:30:00,2025-06-02
港币,86.05,85.6,86.64,86.98,86.31,2025/06/03 10:01:13,2025-06-03
港币,86.07,85.39,86.6,87.24,86.33,2025/06/04 10:00:14,2025-06-04
港币,86,85.69,86.57,86.91,86.34,2025/06/05 10:00:22,2025-06-05
港币,86.02,85.4,86.61,87.01,86.31,2025/06/06 10:02:31,2025-06-06
港币,86.16,85.51,86.65,86.98,86.34,2025/06/07 10:30:00,2025-06-07
港币,86.1,85.38,86.6,86.89,86.32,2025/06/08 10:30:00,2025-06-08
港币,86.11,85.53,86.59,86.97,86.3,2025/06/09 10:04:27,2025-06-09
港币,86.01,85.34,86.42,87.1,86.26,2025/06/10 10:00:37,2025-06-10
港币,86.04,85.52,86.47,86.8,86.29,2025/06/11 10:02:53,2025-06-11
港币,86.13,85.71,86.45,87.15,86.3,2025/06/12 10:00:59,2025-06-12
港币,85.9,85.41,86.42,87.17,86.24,2025/06/13 10:01:04,2025-06-13
港币,86.1,85.37,86.6,87.24,86.31,2025/06/14 10:30:00,2025-06-14
港币,86.09,85.55,86.53,87.22,86.31,2025/06/15 10:30:00,2025-06-15
港币,86.08,85.56,86.5,87.26,86.29,2025/06/16 10:08:47,2025-06-16
港币,86.14,85.37,86.66,87.17,86.36,2025/06/17 10:04:45,2025-06-17
港币,86.25,85.86,86.68,87.32,86.42,2025/06/18 10:00:15,2025-06-18
港币,86.21,85.58,86.65,87.41,86.41,2025/06/19 10:02:47,2025-06-19
港币,86.21,85.61,86.68,87.1,86.45,2025/06/20 10:02:14,2025-06-20
港币,86.15,85.82,86.58,87.04,86.43,2025/06/21 10:30:00,2025-06-21
港币,86.11,85.79,86.69,87.1,86.45,2025/06/22 10:30:00,2025-06-22
港币,86.22,85.54,86.8,87.45,86.52,2025/06/23 10:00:52,2025-06-23
港币,86.38,85.53,86.75,87.03,86.53,2025/06/24 10:03:07,2025-06-24
港币,86.23,85.85,86.81,87.1,86.51,2025/06/25 10:01:38,2025-06-25
港币,86.26,85.66,86.79,87.24,86.59,2025/06/26 10:02:05,2025-06-26
港币,86.25,86.03,86.84,87.56,86.57,2025/06/27 10:00:34,2025-06-27
港币,86.17,85.67,86.66,87.24,86.5,2025/06/28 10:30:00,2025-06-28
港币,86.13,85.54,86.69,87.09,86.45,2025/06/29 10:30:00,2025-06-29
港币,86.22,85.5,86.8,87.02,86.48,2025/06/30 10:01:49,2025-06-30
港币,86.15,85.88,86.67,87.08,86.47,2025/07/01 10:00:58,2025-07-01
港币,86.19,85.91,86.62,87.16,86.45,2025/07/02 10:01:28,2025-07-02
港币,86.3,85.61,86.83,87.03,86.5,2025/07/03 10:08:04,2025-07-03
港币,86.16,85.64,86.74,87.49,86.51,2025/07/04 10:01:47,2025-07-04
港币,86.18,85.7,86.72,87.25,86.48,2025/07/05 10:30:00,2025-07-05
港币,86.15,85.8,86.65,87.33,86.41,2025/07/06 10:30:00,2025-07-06
港币,86.17,85.48,86.73,87.04,86.47,2025/07/07 10:02:06,2025-07-07
港币,86.1,85.53,86.6,87.01,86.42,2025/07/08 10:00:31,2025-07-08
港币,86.21,85.58,86.59,87.21,86.39,2025/07/09 10:05:08,2025-07-09
港币,86.27,85.48,86.72,87.01,86.46,2025/07/10 10:04:44,2025-07-10
港币,86.23,85.7,86.72,87.27,86.47,2025/07/11 10:02:24,2025-07-11
港币,86.06,85.51,86.56,86.97,86.41,2025/07/12 10:30:00,2025-07-12
港币,86.06,85.45,86.72,86.91,86.4,2025/07/13 10:30:00,2025-07-13
港币,86.22,85.58,86.72,87.34,86.45,2025/07/14 10:03:30,2025-07-14
港币,86.27,85.75,86.65,87.35,86.46,2025/07/15 10:02:32,2025-07-15
港币,86.33,85.76,86.87,87.29,86.52,2025/07/16 10:04:20,2025-07-16
港币,86.3,85.55,86.85,87.06,86.55,2025/07/17 10:01:44,2025-07-17
港币,86.28,85.7,86.83,87.13,86.54,2025/07/18 10:01:54,2025-07-18
港币,86.32,86.09,86.91,87.11,86.6,2025/07/19 10:30:00,2025-07-19
港币,86.32,86.02,86.9,87.6,86.62,2025/07/20 10:30:00,2025-07-20
港币,86.36,85.67,86.8,87.56,86.6,2025/07/21 10:03:48,2025-07-21
港币,86.4,85.91,86.97,87.19,86.65,2025/07/22 10:00:55,2025-07-22
港币,86.36,85.76,86.87,87.48,86.65,2025/07/23 10:01:43,2025-07-23
港币,86.35,85.78,86.97,87.6,86.69,2025/07/24 10:02:17,2025-07-24
港币,86.42,85.84,86.95,87.4,86.69,2025/07/25 10:00:19,2025-07-25
港币,86.55,85.85,87.02,87.46,86.76,2025/07/26 10:30:00,2025-07-26
港币,86.41,85.91,86.95,87.28,86.71,2025/07/27 10:30:00,2025-07-27
港币,86.38,85.73,86.92,87.58,86.64,2025/07/28 10:04:03,2025-07-28
港币,86.44,85.95,86.9,87.19,86.66,2025/07/29 10:01:07,2025-07-29
港币,86.4,86.22,86.95,87.41,86.73,2025/07/30 10:04:04,2025-07-30
港币,86.61,86.17,87.1,87.27,86.77,2025/07/31 10:00:47,2025-07-31
港币,86.5,85.91,87.01,87.5,86.7,2025/08/01 10:01:38,2025-08-01
港币,86.35,85.91,86.92,87.53,86.65,2025/08/02 10:30:00,2025-08-02
港币,86.43,85.79,86.88,87.37,86.6,2025/08/03 10:30:00,2025-08-03
港币,86.29,85.99,86.74,87.1,86.58,2025/08/04 10:00:25,2025-08-04
港币,86.3,85.83,86.75,87.14,86.59,2025/08/05 10:02:18,2025-08-05
港币,86.35,85.72,86.72,87.32,86.52,2025/08/06 10:00:58,2025-08-06
港币,86.38,85.93,86.86,87.1,86.56,2025/08/07 10:02:09,2025-08-07
港币,86.18,85.56,86.81,87.44,86.5,2025/08/08 10:05:54,2025-08-08
港币,86.18,85.87,86.61,87.02,86.45,2025/08/09 10:30:00,2025-08-09
港币,86.12,85.55,86.66,87.07,86.41,2025/08/10 10:30:00,2025-08-10
港币,86.2,85.54,86.6,86.95,86.43,2025/08/11 10:00:51,2025-08-11
港币,86.26,85.68,86.82,87.01,86.49,2025/08/12 10:10:19,2025-08-12
港币,86.26,85.61,86.83,87.36,86.48,2025/08/13 10:01:19,2025-08-13
港币,86.26,85.46,86.67,86.97,86.46,2025/08/14 10:00:04,2025-08-14
港币,86.13,85.52,86.55,87.02,86.39,2025/08/15 10:00:53,2025-08-15
港币,86.12,85.72,86.53,87.21,86.37,2025/08/16 10:30:00,2025-08-16
港币,86.03,85.83,86.66,86.91,86.36,2025/08/17 10:30:00,2025-08-17
港币,86.15,85.77,86.54,87.09,86.37,2025/08/18 10:05:12,2025-08-18
港币,86.03,85.63,86.61,86.99,86.3,2025/08/19 10:04:13,2025-08-19
港币,86.08,85.78,86.55,87.2,86.31,2025/08/20 10:00:24,2025-08-20
港币,86.2,85.46,86.71,86.94,86.36,2025/08/21 10:04:41,2025-08-21
港币,86.05,85.58,86.69,87.23,86.39,2025/08/22 10:02:57,2025-08-22
港币,86.16,85.82,86.66,86.97,86.37,2025/08/23 10:30:00,2025-08-23
港币,86.22,85.58,86.64,87.03,86.41,2025/08/24 10:30:00,2025-08-24
港币,86.19,85.56,86.7,87.39,86.4,2025/08/25 10:00:51,2025-08-25
港币,86.12,85.52,86.66,87.09,86.39,2025/08/26 10:02:19,2025-08-26
港币,86.26,85.62,86.6,87.29,86.45,2025/08/27 10:00:13,2025-08-27
港币,86.26,85.97,86.78,87.25,86.47,2025/08/28 10:04:42,2025-08-28
港币,86.3,85.91,86.76,87.19,86.49,2025/08/29 10:00:19,2025-08-29
港币,86.26,85.71,86.66,87.31,86.51,2025/08/30 10:30:00,2025-08-30
港币,86.1,85.45,86.59,87.31,86.43,2025/08/31 10:30:00,2025-08-31
港币,86.17,85.91,86.82,87.02,86.5,2025/09/01 10:04:13,2025-09-01
港币,86.32,85.75,86.77,87.23,86.54,2025/09/02 10:00:13,2025-09-02
港币,86.37,86.09,86.85,87.35,86.61,2025/09/03 10:06:12,2025-09-03
港币,86.45,86.14,86.84,87.41,86.68,2025/09/04 10:05:03,2025-09-04
港币,86.51,86.16,86.86,87.21,86.7,2025/09/05 10:01:00,2025-09-05
港币,86.46,85.86,86.94,87.45,86.71,2025/09/06 10:30:00,2025-09-06
港币,86.36,85.97,86.86,87.65,86.7,2025/09/07 10:30:00,2025-09-07
港币,86.56,86,86.92,87.62,86.73,2025/09/08 10:00:25,2025-09-08
港币,86.47,85.78,86.95,87.58,86.74,2025/09/09 10:01:34,2025-09-09
港币,86.59,86.03,87.1,87.74,86.77,2025/09/10 10:01:23,2025-09-10
港币,86.47,86.2,86.96,87.5,86.81,2025/09/11 10:02:33,2025-09-11
港币,86.45,85.91,86.95,87.47,86.79,2025/09/12 10:02:29,2025-09-12
港币,86.42,85.75,86.89,87.31,86.73,2025/09/13 10:30:00,2025-09-13
港币,86.44,86.15,87,87.69,86.75,2025/09/14 10:10:34,2025-09-14
港币,86.52,86.21,87,87.73,86.81,2025/09/15 10:00:54,2025-09-15
港币,86.51,85.87,87,87.61,86.84,2025/09/16 10:00:54,2025-09-16
